unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-310-14fe555e26f3,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",111,data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.0.STACK.f1e02f5dc.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-14fe555e26f3.pyc
cpython-310-15636d60b9a3,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_And|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5fe24d9db388.STACK.e5e486946.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-15636d60b9a3.pyc
cpython-310-176fa4283320,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|list_extend|_PyList_Extend|PySequence_List|PySequence_Fast|PyUnicode_Join|unicode_join|method_vectorcall_O|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",1,data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.0.STACK.1985703484.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-176fa4283320.pyc
cpython-310-185a3358628c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",8,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.57b36e8b8b08.STACK.e1f543ed3.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-185a3358628c.pyc
cpython-310-1904c1b23f3c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5a982ed78ffb.STACK.f9c4dc76e.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-1904c1b23f3c.pyc
cpython-310-1933bbc9617a,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|_PyObject_LookupAttrId|_PyObject_FunctionStr|format_kwargs_error|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.59850c2f2a08.STACK.1b53d9a352.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-1933bbc9617a.pyc
cpython-310-1c4537aeb581,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",12,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.56cbe4083b08.STACK.ce61772ce.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-1c4537aeb581.pyc
cpython-310-2091219e5194,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file",4,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.643adacbe0e4.STACK.1ad93514be.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2091219e5194.pyc
cpython-310-232dbdb7643c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|method_vectorcall|_PyObject_VectorcallTstate|PyObject_CallOneArg|PyFile_WriteObject|builtin_print|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5fd7abb3980b.STACK.1969c9f944.CODE.1.ADDR.38.INSTR.mov____0x30(%rax),%rbx.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-232dbdb7643c.pyc
cpython-310-2640fce96d36,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5d9eee003a10.STACK.1a4c620d3e.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2640fce96d36.pyc
cpython-310-2a823146c668,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCode_InitAddressRange|PyCode_Addr2Line|PyFrame_GetLineNumber|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.597e080bac4f.STACK.18abb75776.CODE.1.ADDR.597e00000010.INSTR.mov____0x10(%rbx),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2a823146c668.pyc
cpython-310-2aae60cef2a2,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Subtract|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.572c39277fe8.STACK.ce627de97.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2aae60cef2a2.pyc
cpython-310-2c604c45d5bb,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject",8,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.555e77a5f68e.STACK.c993468e4.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2c604c45d5bb.pyc
cpython-310-2cada3d4af6f,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.59e798ad0045.STACK.e860f3e53.CODE.1.ADDR.0.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2cada3d4af6f.pyc
cpython-310-2d949721c6f1,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|list_dealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.6443e8e46385.STACK.da23c6272.CODE.128.ADDR.0.INSTR.mov____(%r12),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2d949721c6f1.pyc
cpython-310-2ef12fc317db,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlacePower|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.61b6f1ba98b8.STACK.f1a43ed6a.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-2ef12fc317db.pyc
cpython-310-3081b5214931,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_DelItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.593cf7d92910.STACK.1a087fd0b1.CODE.2.ADDR.593cf7d92910.INSTR.add____%eax,(%rax).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-3081b5214931.pyc
cpython-310-31357a7e2c23,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Xor|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.56258fa0ff88.STACK.e986ac321.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-31357a7e2c23.pyc
cpython-310-3213c9117688,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyObject_IS_GC|visit_decref|list_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.62588d7a6480.STACK.d27b64cf7.CODE.2.ADDR.62588d7a6480.INSTR.rex.WRB_add_%r8b,(%r8).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-3213c9117688.pyc
cpython-310-330615b3933c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_IS_GC|visit_decref|tupletraverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.613e6e8bb87f.STACK.1ad654e807.CODE.1.ADDR.aa.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-330615b3933c.pyc
cpython-310-33240e526c1b,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceRemainder|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",5,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.6125a13232f4.STACK.1a5e9e49d4.CODE.128.ADDR.0.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-33240e526c1b.pyc
cpython-310-38b702da3d0c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",49,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.55e9914502c4.STACK.e1e139154.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-38b702da3d0c.pyc
cpython-310-3abd3305d713,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_REFCNT|update_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGABRT.PC.7dcb8d32b9fc.STACK.d2dfee50c.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-3abd3305d713.pyc
cpython-310-3b38fa0fe001,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.56ee2e42d683.STACK.c24f25d0b.CODE.128.ADDR.0.INSTR.mov____(%r12),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-3b38fa0fe001.pyc
cpython-310-3e38a1438d9e,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",6,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5e5ba59ebdcf.STACK.1a5a5a3324.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r15).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-3e38a1438d9e.pyc
cpython-310-4049a6b9d887,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyTuple_Size|PyFunction_NewWithQualName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5e05ccf4a64a.STACK.fd8d663bb.CODE.1.ADDR.99.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-4049a6b9d887.pyc
cpython-310-4087c64bf825,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyImport_ImportModuleLevelObject|import_name|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.57e62655a86d.STACK.1b131b29a5.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-4087c64bf825.pyc
