unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-312-9b763aa150ea,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|realloc|_PyMem_RawRealloc|PyObject_Realloc|resize_compact|_PyUnicodeWriter_Finish|PyUnicode_FromFormatV|%U\n"")|tb_displayline|tb_printinternal|_PyTraceBack_Print_Indented|print_exception_traceback|print_exception",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.73b12297b9fc.STACK.1b4f346af2.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-9b763aa150ea.pyc
cpython-312-f19faa9c04a1,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|free|_PyMem_RawFree|PyObject_Free|code_dealloc|_Py_Dealloc|Py_DECREF|func_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|free_keys_object",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.760dd40e69fc.STACK.1bc3d23e96.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f19faa9c04a1.pyc
cpython-312-6c0bf0fbec82,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|free|_PyMem_RawFree|PyObject_Free|code_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.7766442c89fc.STACK.c720497b9.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-6c0bf0fbec82.pyc
cpython-312-d66de4f360b9,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|builtin_next|cfunction_vectorcall_FASTCALL|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",4,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.70718f86e9fc.STACK.d7fbbfc92.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-d66de4f360b9.pyc
cpython-312-edd1a7874fc7,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_close|gen_close_iter|gen_close|_PyGen_Finalize|PyObject_CallFinalizer|PyObject_CallFinalizerFromDealloc|gen_dealloc|_Py_Dealloc",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.7c13664789fc.STACK.d7fc5ae3c.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-edd1a7874fc7.pyc
cpython-312-3996cc106524,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|realloc|_PyMem_RawRealloc|PyObject_Realloc|resize_compact|_PyUnicodeWriter_PrepareInternal|_PyUnicodeWriter_WriteStr|unicode_fromformat_write_str|unicode_fromformat_arg|PyUnicode_FromFormatV|PyUnicode_FromFormat|code_repr",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.773eaabd09fc.STACK.df5aaf1f7.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3996cc106524.pyc
cpython-312-2cf0f8b02757,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|code_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|code_dealloc",19,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.7036139a19fc.STACK.e448dac14.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2cf0f8b02757.pyc
cpython-312-191e2a349ee3,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|object_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|code_dealloc|_Py_Dealloc|Py_DECREF|func_dealloc|_Py_Dealloc",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.7f8ea4aa99fc.STACK.e8338ae9b.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-191e2a349ee3.pyc
cpython-312-2ef65da85869,cpython-312,crash,SIGABRT,honggfuzz-filename,SIGABRT:f49661632,1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.74c1eaa0b9fc.STACK.f49661632.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2ef65da85869.pyc
cpython-312-e2361b24c501,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|??|free|_PyMem_RawFree|PyMem_RawFree|_Py_hashtable_destroy|clear_global_interned_strings|_PyUnicode_ClearInterned|finalize_interp_types|finalize_interp_clear|Py_FinalizeEx|Py_RunMain",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.785da2c5e9fc.STACK.f8b571a09.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e2361b24c501.pyc
cpython-312-450c2e31a008,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|code_dealloc|_Py_Dealloc|Py_DECREF|func_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|free_keys_object|dictkeys_decref",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.7320458a59fc.STACK.f8da73690.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-450c2e31a008.pyc
cpython-312-061e3a384fb4,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:initialize_locals|_PyEvalFramePushAndInit|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGBUS.PC.63100ec01100.STACK.18b44a6bcd.CODE.2.ADDR.744ec1c55000.INSTR.cmpq___$0x1,0x48(%rax,%rbx,8).pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-061e3a384fb4.pyc
cpython-312-706f719e7bfd,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:initialize_locals|_PyEvalFramePushAndInit|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGBUS.PC.64e612a8f100.STACK.19d4ce9614.CODE.2.ADDR.7568c0481000.INSTR.cmpq___$0x1,0x48(%rax,%rbx,8).pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-706f719e7bfd.pyc
cpython-312-81a633db3a65,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_close|_PyGen_Finalize|PyObject_CallFinalizer|PyObject_CallFinalizerFromDealloc|gen_dealloc|_Py_Dealloc|Py_DECREF|async_gen_asend_dealloc|_Py_Dealloc|Py_DECREF|frame_dealloc|_Py_Dealloc",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5a826d018927.STACK.1809262420.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-81a633db3a65.pyc
cpython-312-15fb7a185bb9,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:get_tools_for_instruction|call_instrumentation_vector|_Py_call_instrumentation|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",3,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.61c19031d5b8.STACK.18184ff7dc.CODE.1.ADDR.20.INSTR.mov____0x20(%rax),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-15fb7a185bb9.pyc
cpython-312-dbf10d647779,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|builtin_next|cfunction_vectorcall_FASTCALL|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.570c409c5027.STACK.182ce2ce64.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-dbf10d647779.pyc
cpython-312-76e840af6d96,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_RichCompare|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",42,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5555c00afee9.STACK.182d731994.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r15),%rdi.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-76e840af6d96.pyc
cpython-312-cf494c96c287,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:get_tools_for_instruction|call_instrumentation_vector|_Py_call_instrumentation_jump|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5fe69dbac5b8.STACK.182ebea339.CODE.1.ADDR.20.INSTR.mov____0x20(%rax),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-cf494c96c287.pyc
cpython-312-32e27ddd9191,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_GetItemWithError|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5d082c033ac8.STACK.183319dfd5.CODE.1.ADDR.48.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-32e27ddd9191.pyc
cpython-312-d335b8b83395,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dictresize|insertion_resize|insertdict|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5cdf5e529a03.STACK.18361b163d.CODE.1.ADDR.a.INSTR.movzbl_0xa(%rax),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-d335b8b83395.pyc
cpython-312-e4a9f9ef474f,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|list_dealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",8,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.558323eaa835.STACK.18368d8e7a.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e4a9f9ef474f.pyc
cpython-312-456d4a553284,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",4,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.569a90c8b3d8.STACK.1836ad80a8.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-456d4a553284.pyc
cpython-312-bcb85f061f85,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:do_richcompare|PyObject_RichCompare|PyObject_RichCompareBool|positional_only_passed_as_keyword|initialize_locals|_PyEvalFramePushAndInit|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.56cafefad725.STACK.1837b74e8c.CODE.1.ADDR.39.INSTR.mov____0x8(%r13),%rsi.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-bcb85f061f85.pyc
cpython-312-c98520483ab2,cpython-312,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:184e706c2e,1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5823831f8da0.STACK.184e706c2e.CODE.1.ADDR.5823b39660a0.INSTR.mov____(%r14),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-c98520483ab2.pyc
cpython-312-672fb9957965,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|free_keys_object|dictkeys_decref|dict_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tupledealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5902eaba69c3.STACK.185a6c848c.CODE.1.ADDR.ffffffff.INSTR.mov____0x0(%r13),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-672fb9957965.pyc
cpython-312-3c22997449a8,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_FreeInstanceAttributes|subtype_dealloc|_Py_Dealloc|Py_DECREF|frame_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tb_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tb_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.633e1e922459.STACK.186fadb60f.CODE.128.ADDR.0.INSTR.movzbl_0x0(%r13),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3c22997449a8.pyc
cpython-312-b7b1bc256f57,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetIter|unpack_iterable|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5774d76e97cb.STACK.1871aca288.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-b7b1bc256f57.pyc
cpython-312-39f1b949468c,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|list_dealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.612057abc835.STACK.1874001a16.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-39f1b949468c.pyc
cpython-312-0a8e10a2d8b5,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyVectorcall_FunctionInline|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",8,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5834afc6ffcf.STACK.1876290be6.CODE.128.ADDR.0.INSTR.mov____0xa8(%r14),%rbx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-0a8e10a2d8b5.pyc
cpython-312-2334830d3a33,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:frame_get_var|_PyFrame_GetLocals|frame_getlocals|PyFrame_GetLocals|get_suggestions_for_name_error|offer_suggestions_for_name_error|_Py_Offer_Suggestions|print_exception_suggestions|print_exception|print_exception_recursive|_PyErr_Display|PyErr_Display|sys_excepthook_impl|sys_excepthook|cfunction_vectorcall_FASTCALL|_PyObject_VectorcallTstate",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.643588db7754.STACK.1877a648cb.CODE.1.ADDR.10.INSTR.mov____0x10(%rax),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2334830d3a33.pyc
