unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-313-15ee33316cf6,cpython-313,crash,SIGABRT,honggfuzz-filename,SIGABRT:f56c3fba2,4,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.700c7ef799fc.STACK.f56c3fba2.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-15ee33316cf6.pyc
cpython-313-3e5cfc440e9d,cpython-313,crash,SIGABRT,honggfuzz-filename,SIGABRT:f78fb5c47,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.7048ddb749fc.STACK.f78fb5c47.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3e5cfc440e9d.pyc
cpython-313-fb7fc714c467,cpython-313,crash,SIGBUS,honggfuzz-filename,SIGBUS:1ab3250001,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGBUS.PC.56f97a41b960.STACK.1ab3250001.CODE.2.ADDR.7cab4722b000.INSTR.cmpq___$0x1,0x48(%rax,%rbx,8).pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-fb7fc714c467.pyc
cpython-313-c58ef9df4c79,cpython-313,crash,SIGBUS,honggfuzz-filename,SIGBUS:fa313feae,3,"data/rq3/cpython-3.13/fuzz/crashes/SIGBUS.PC.5a8ba9ca8960.STACK.fa313feae.CODE.2.ADDR.74845b900000.INSTR.cmpq___$0x1,0x48(%rax,%rbx,8).pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-c58ef9df4c79.pyc
cpython-313-4925b1780ebd,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:180ffff1b2,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5fe16c41c0f9.STACK.180ffff1b2.CODE.1.ADDR.4.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4925b1780ebd.pyc
cpython-313-03bc6b0358c5,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1829e6ad12,4,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5a575276068b.STACK.1829e6ad12.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-03bc6b0358c5.pyc
cpython-313-9fb7c38d048f,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:182ae0b827,3,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55b1f6e327ae.STACK.182ae0b827.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-9fb7c38d048f.pyc
cpython-313-f57e68d7f7b6,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:182cf10fde,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6518e7dd46a4.STACK.182cf10fde.CODE.1.ADDR.0.INSTR.mov____(%r15),%r14.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-f57e68d7f7b6.pyc
cpython-313-f2b10b74b73b,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:183267e7bd,6,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d1fc9cb251a.STACK.183267e7bd.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r13),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-f2b10b74b73b.pyc
cpython-313-d8cdf2d84bea,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1837a9f40d,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6244a5bc398f.STACK.1837a9f40d.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-d8cdf2d84bea.pyc
cpython-313-51c18548f524,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1839e3c313,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.7629423f9449.STACK.1839e3c313.CODE.1.ADDR.5c01f0000000.INSTR.mov____(%rax),%rdi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-51c18548f524.pyc
cpython-313-808113f73180,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:183c81397c,3,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.58e2eda9495f.STACK.183c81397c.CODE.1.ADDR.100000003.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-808113f73180.pyc
cpython-313-1bc9ccbfc6bb,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18548046b7,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5b49b98594c9.STACK.18548046b7.CODE.128.ADDR.0.INSTR.mov____(%r12),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1bc9ccbfc6bb.pyc
cpython-313-dba8946399ae,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18560d7060,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.649af8a91dc4.STACK.18560d7060.CODE.128.ADDR.0.INSTR.mov____0x0(%r13),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-dba8946399ae.pyc
cpython-313-68cc7e23af20,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18562f76c3,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5fb471048037.STACK.18562f76c3.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-68cc7e23af20.pyc
cpython-313-8b8edfe752cc,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:186895b6fa,11,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.568b3653662b.STACK.186895b6fa.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8b8edfe752cc.pyc
cpython-313-6c0a799f328f,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1868fad025,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.586796ebe2ce.STACK.1868fad025.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6c0a799f328f.pyc
cpython-313-3ab71073c19b,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:186de57cc0,18,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.566c3ba336ce.STACK.186de57cc0.CODE.1.ADDR.2b0.INSTR.mov____0x8(%r14,%rbx,8),%r14.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3ab71073c19b.pyc
cpython-313-0580938bd56b,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18721e7142,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5b29625497ef.STACK.18721e7142.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0580938bd56b.pyc
cpython-313-390e45bf1f4e,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1873b0e117,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.60714fe08d55.STACK.1873b0e117.CODE.128.ADDR.0.INSTR.mov____(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-390e45bf1f4e.pyc
cpython-313-88922b04e32a,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18746ed9fe,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55eaf6731849.STACK.18746ed9fe.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-88922b04e32a.pyc
cpython-313-4f4dce922887,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1874bf455c,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55e0b010e48c.STACK.1874bf455c.CODE.1.ADDR.18.INSTR.mov____0x18(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4f4dce922887.pyc
cpython-313-91bc3838db54,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1876f092dc,4,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5e1adb2cba9a.STACK.1876f092dc.CODE.1.ADDR.20.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-91bc3838db54.pyc
cpython-313-4f400f074785,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18794fe741,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.77588311c8bd.STACK.18794fe741.CODE.128.ADDR.0.INSTR.vpcmpeqb_(%rdi),%ymm0,%ymm1.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4f400f074785.pyc
cpython-313-8b8bba9e67de,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1889dfa4f9,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.575c84a1c837.STACK.1889dfa4f9.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8b8bba9e67de.pyc
cpython-313-db1a9a6dd542,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:188f5e91cc,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.7ee2550b4449.STACK.188f5e91cc.CODE.1.ADDR.5f930c000000.INSTR.mov____(%rax),%rdi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-db1a9a6dd542.pyc
cpython-313-e2599cb48269,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18ac11003a,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.60beb873c48c.STACK.18ac11003a.CODE.1.ADDR.18.INSTR.mov____0x18(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-e2599cb48269.pyc
cpython-313-3a020f9937b3,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18af037ef7,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.74dfb766b88d.STACK.18af037ef7.CODE.1.ADDR.74df975cfd60.INSTR.vmovdqu_(%rsi),%ymm0.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3a020f9937b3.pyc
cpython-313-bab3ad528531,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b01c5378,23,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.555e2a84332b.STACK.18b01c5378.CODE.1.ADDR.51.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-bab3ad528531.pyc
cpython-313-88bc4afd353c,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b407134b,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5f16af68648c.STACK.18b407134b.CODE.1.ADDR.18.INSTR.mov____0x18(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-88bc4afd353c.pyc
cpython-313-e01d675b8d5e,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b5567666,4,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5c3d8492195f.STACK.18b5567666.CODE.1.ADDR.2c.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-e01d675b8d5e.pyc
cpython-313-ae532bd9d2a9,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b5c37165,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55ad5612e9cf.STACK.18b5c37165.CODE.1.ADDR.ffffffff.INSTR.mov____(%r15),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-ae532bd9d2a9.pyc
cpython-313-6bb70e6634be,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b5c3a5e9,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5fdb0fa86060.STACK.18b5c3a5e9.CODE.1.ADDR.100000017.INSTR.mov____(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6bb70e6634be.pyc
cpython-313-5bb05796a411,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18b63b749e,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.64dfbe9ba7eb.STACK.18b63b749e.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5bb05796a411.pyc
cpython-313-fa3aa0ecb10f,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18c7a47459,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5766735d2687.STACK.18c7a47459.CODE.1.ADDR.90.INSTR.mov____0x90(%r12),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-fa3aa0ecb10f.pyc
cpython-313-956302f4ceef,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f0f91701,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5f0880dde442.STACK.18f0f91701.CODE.1.ADDR.a8.INSTR.mov____0xa8(%r12),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-956302f4ceef.pyc
cpython-313-83d02ce9842f,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f1a770e3,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5875df7e648c.STACK.18f1a770e3.CODE.1.ADDR.18.INSTR.mov____0x18(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83d02ce9842f.pyc
cpython-313-25e6360db24f,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f66cf874,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5866cd8bd950.STACK.18f66cf874.CODE.1.ADDR.ffffffff.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-25e6360db24f.pyc
cpython-313-54ae6932b97d,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f6ccb6b4,15,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.555e7e47bb7b.STACK.18f6ccb6b4.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-54ae6932b97d.pyc
cpython-313-da82af161b55,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f7742db3,15,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5794bc73da49.STACK.18f7742db3.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%rcx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-da82af161b55.pyc
cpython-313-07045726f31a,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18f7872ad2,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6040fb97cb7b.STACK.18f7872ad2.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-07045726f31a.pyc
cpython-313-794c505461e4,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1922f6c7da,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5f6a7154a95f.STACK.1922f6c7da.CODE.128.ADDR.0.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-794c505461e4.pyc
cpython-313-9b0e5fa97c13,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1935855f3e,17,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.559f370f86fd.STACK.1935855f3e.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r15),%rdi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-9b0e5fa97c13.pyc
cpython-313-0ea4e4628b13,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:19358b84d8,12,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5742c4fee68b.STACK.19358b84d8.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0ea4e4628b13.pyc
cpython-313-a85e90a31081,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1935c4f066,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d2ea54f676f.STACK.1935c4f066.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-a85e90a31081.pyc
cpython-313-13b00fcd4bba,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:193639c21b,2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5e03fb102077.STACK.193639c21b.CODE.1.ADDR.a.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-13b00fcd4bba.pyc
cpython-313-bdcb9d01fecb,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:193686058b,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5f49dfff2358.STACK.193686058b.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-bdcb9d01fecb.pyc
cpython-313-43d2447f4640,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:193ed0a330,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d71192ab95f.STACK.193ed0a330.CODE.1.ADDR.8.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-43d2447f4640.pyc
cpython-313-72c40e55192e,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:193ffb4240,6,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.56ad9051fc9b.STACK.193ffb4240.CODE.1.ADDR.4a.INSTR.movzbl_0xa(%r12),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-72c40e55192e.pyc
cpython-313-61a8bfd440e1,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:194fbe3a55,3,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5ba7e59c2396.STACK.194fbe3a55.CODE.1.ADDR.0.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-61a8bfd440e1.pyc
cpython-313-0e561a475660,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1970ee768c,7,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.57bb57ebdb4d.STACK.1970ee768c.CODE.128.ADDR.0.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0e561a475660.pyc
cpython-313-5ed49e6260fe,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1971aa89c2,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5eedbb73d920.STACK.1971aa89c2.CODE.1.ADDR.6045.INSTR.mov____0x158(%rbx),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5ed49e6260fe.pyc
